Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename
17888,22 Jullii 1782,1782-01-22,LEUEN,7,Michael Sattler aus dem Ellfaß.,17888,4651923.txt
17889,22 Jullii 1782,1782-01-22,LEUEN,7,Weissenbach aus Tyrol.      3 Handw.,17889,4651923.txt
17890,22 Jullii 1782,1782-01-22,ROESSLI,8,Hr. Georg Brigel von Biberach.,17890,4651923.txt
17891,22 Jullii 1782,1782-01-22,ROESSLI,8,Bastard de Straßburg.      4 Handw.,17891,4651923.txt
17892,22 Jullii 1782,1782-01-22,ROESSLI,8,Bachoffen von Utznach f. 3.,17892,4651923.txt
17893,22 Jullii 1782,1782-01-22,ROESSLI,8,Sinnwald von Schönis.      4 Landl.,17893,4651923.txt
17894,22 Jullii 1782,1782-01-22,ROESSLI,8,"Reitti von Rapperschweil f. 2,",17894,4651923.txt
17895,22 Jullii 1782,1782-01-22,ROESSLI,8,"Ein Franckfuhrter Fuhrmann,",17895,4651923.txt
17896,23 Julii 1782,1782-07-23,SCHWERDT,1,Hr. Peyer Imhoff von Schaffhausen f. 3.,17896,4651925.txt
17897,23 Julii 1782,1782-07-23,SCHWERDT,1,Hr. Bidermann von Winterthur.,17897,4651925.txt
17898,23 Julii 1782,1782-07-23,SCHWERDT,1,Jans von Franckfurth.,17898,4651925.txt
17899,23 Julii 1782,1782-07-23,SCHWERDT,1,L. Jean aus dem Haag.,17899,4651925.txt
17900,23 Julii 1782,1782-07-23,SCHWERDT,1,Mairc Advocat d'Epernay.,17900,4651925.txt
17901,23 Julii 1782,1782-07-23,SCHWERDT,1,Piactti Professeur de Rome.,17901,4651925.txt
17902,23 Julii 1782,1782-07-23,SCHWERDT,1,Le Cousin de Cousin de Nancy f. 3.,17902,4651925.txt
17903,23 Julii 1782,1782-07-23,SCHWERDT,1,Barbier de Rouen. Hr. Koch von Ulm.,17903,4651925.txt
17904,23 Julii 1782,1782-07-23,SCHWERDT,1,Barbier aus Turin.,17904,4651925.txt
17905,23 Julii 1782,1782-07-23,SCHWERDT,1,Welti und Frau von Zurzach.,17905,4651925.txt
17906,23 Julii 1782,1782-07-23,ADLER,3,2 Landl. 1 Handw.,17906,4651925.txt
17907,23 Julii 1782,1782-07-23,ROTHAUS,4,Mr. Veronese di Bergamo f. 3.,17907,4651925.txt
17908,23 Julii 1782,1782-07-23,ROTHAUS,4,Dessart de Mylan f. 2.,17908,4651925.txt
17909,23 Julii 1782,1782-07-23,ROTHAUS,4,Brix Glashändler aus Böhmen.,17909,4651925.txt
17910,23 Julii 1782,1782-07-23,ROTHAUS,4,Bernhard Haut von Schwäbisch-Gmünd.,17910,4651925.txt
17911,23 Julii 1782,1782-07-23,ROTHAUS,4,de Pietri di Lucaro.,17911,4651925.txt
17912,23 Julii 1782,1782-07-23,ROTHAUS,4,2 Handw. 2 Landl.,17912,4651925.txt
17913,23 Julii 1782,1782-07-23,HIRSCHEN,5,Hr. Jacob Rothshäuser von Göttingen.,17913,4651925.txt
17914,23 Julii 1782,1782-07-23,HIRSCHEN,5,Mr. Cavallier d'Auvergne f. 2.,17914,4651925.txt
17915,23 Julii 1782,1782-07-23,HIRSCHEN,5,Streng von Fürth bey Nürnberg.,17915,4651925.txt
17916,23 Julii 1782,1782-07-23,HIRSCHEN,5,Meyer von Lichtenstein.,17916,4651925.txt
17917,23 Julii 1782,1782-07-23,HIRSCHEN,5,Wanner von Schleitein.,17917,4651925.txt
17918,23 Julii 1782,1782-07-23,HIRSCHEN,5,Leonhard Fornaro von Langenfee.,17918,4651925.txt
17919,23 Julii 1782,1782-07-23,HIRSCHEN,5,Frau Hausknechtin von St. Gallen.,17919,4651925.txt
17920,23 Julii 1782,1782-07-23,HIRSCHEN,5,5 Landl. 1 Handw.,17920,4651925.txt
17921,23 Julii 1782,1782-07-23,RAABEN,6,Hr. Ritter von Mannheim f. 4. Musi.,17921,4651925.txt
17922,23 Julii 1782,1782-07-23,RAABEN,6,François de Zach Professeur de Pologne.,17922,4651925.txt
17923,23 Julii 1782,1782-07-23,RAABEN,6,Muzio Clementi Maitre de Chapelle de Rome.,17923,4651925.txt
17924,23 Julii 1782,1782-07-23,RAABEN,6,Perti von Glarus f. 2.,17924,4651925.txt
17925,23 Julii 1782,1782-07-23,RAABEN,6,Maria Steigerin von Wattweil f. 2.,17925,4651925.txt
17926,23 Julii 1782,1782-07-23,LEUEN,7,Hr. Martin Glashändler aus Böhmen f. 2.,17926,4651925.txt
17927,23 Julii 1782,1782-07-23,LEUEN,7,Michael Sattler aus dem Elsass.,17927,4651925.txt
17928,23 Julii 1782,1782-07-23,LEUEN,7,Wellenbach aus Tyrol. 3 Handw.,17928,4651925.txt
17929,23 Julii 1782,1782-07-23,RÖSSL,96,Hr. Georg Brigel von Biberach.,17929,4651925.txt
17930,23 Julii 1782,1782-07-23,RÖSSL,96,Bastard de Strasburg. 2 Handw.,17930,4651925.txt
17931,23 Julii 1782,1782-07-23,SCHWANEN,9,Ein Landmann.,17931,4651925.txt
17932,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Jkr. Peyer Imhoff von Schaffhausen. f. 3.,17932,4651927.txt
17933,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Hr. Bidermann von Winterthur.,17933,4651927.txt
17934,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Déjean aus dem Haag.,17934,4651927.txt
17935,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Marc Advocat d'Epernay.,17935,4651927.txt
17936,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Piretti Proffesseur de Rome.,17936,4651927.txt
17937,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Le Comte de Coustin de Nancy f. 3.,17937,4651927.txt
17938,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Barbier de Rouen.,17938,4651927.txt
17939,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Bernier de Turin.,17939,4651927.txt
17940,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Eberhardt von Speyr.,17940,4651927.txt
17941,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Clervile de Winterthur.,17941,4651927.txt
17942,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Stadt-Schreiber Peter von Stein.,17942,4651927.txt
17943,24 Julÿ 1782,1782-01-24,SCHWERDT,1,Sautter und Frau von St. Gallen f. 6.,17943,4651927.txt
17944,24 Julÿ 1782,1782-01-24,SCHWERDT,1,"Jgfr. Zündel, Jgfr. Ring von Schaffhausen.",17944,4651927.txt
17945,24 Julÿ 1782,1782-01-24,STORCHEN,2,Mr. Jean Barade d'Auvergne f. 2.,17945,4651927.txt
17946,24 Julÿ 1782,1782-01-24,STORCHEN,2,"Frau Hausknechtin von St. Gallen,",17946,4651927.txt
17947,24 Julÿ 1782,1782-01-24,STORCHEN,2,2 Landl.,17947,4651927.txt
17948,24 Julÿ 1782,1782-01-24,ADLER,3,4 Landl. 1 Handw.,17948,4651927.txt
17949,24 Julÿ 1782,1782-01-24,ROTHAUS,4,Mr. Veronese di Bergamo. f. 3.,17949,4651927.txt
17950,24 Julÿ 1782,1782-01-24,ROTHAUS,4,Dessant de Mylan f. 2.,17950,4651927.txt
17951,24 Julÿ 1782,1782-01-24,ROTHAUS,4,Brix Glashändler aus Böhmen,17951,4651927.txt
17952,24 Julÿ 1782,1782-01-24,ROTHAUS,4,"di Pietri di Locarno,",17952,4651927.txt
17953,24 Julÿ 1782,1782-01-24,ROTHAUS,4,Hirsch von Hanau.,17953,4651927.txt
17954,24 Julÿ 1782,1782-01-24,ROTHAUS,4,"Carl Bl: fico Portugois,",17954,4651927.txt
17955,24 Julÿ 1782,1782-01-24,HIRSCHEN,5,"Hr. Jacob Rothishauser von Göttingen,",17955,4651927.txt
17956,24 Julÿ 1782,1782-01-24,HIRSCHEN,5,Mr. Cavallier d' Auvergne f. 2.,17956,4651927.txt
17957,24 Julÿ 1782,1782-01-24,HIRSCHEN,5,"Strang von Fürth bey Nürnberg,",17957,4651927.txt
17958,24 Julÿ 1782,1782-01-24,HIRSCHEN,5,"Leonhard Fornaro von Langenfee,",17958,4651927.txt
17959,24 Julÿ 1782,1782-01-24,HIRSCHEN,5,5 Landl. 1 Handw.,17959,4651927.txt
17960,24 Julÿ 1782,1782-01-24,RAABEN,6,"Hr. Ritter von Mannheim f. 4, Muf.",17960,4651927.txt
17961,24 Julÿ 1782,1782-01-24,RAABEN,6,1 Holländischer Soldat.,17961,4651927.txt
17962,24 Julÿ 1782,1782-01-24,LEUEN,7,"Hr. Martin Gl: shändler aus Böhmen, f. 2.",17962,4651927.txt
17963,24 Julÿ 1782,1782-01-24,LEUEN,7,Michael Sattler aus dem Ellfaff.,17963,4651927.txt
17964,24 Julÿ 1782,1782-01-24,LEUEN,7,3 Handw.,17964,4651927.txt
17965,24 Julÿ 1782,1782-01-24,ROESSLI,8,Hr. Georg Brigel von Biberach,17965,4651927.txt
17966,24 Julÿ 1782,1782-01-24,ROESSLI,8,Baffard de Strasburg. 2 Handw.,17966,4651927.txt
17967,24 Julÿ 1782,1782-01-24,SCHWANEN,9,3 Landl.,17967,4651927.txt
17968,25 Julii 1782,1782-07-25,SCHWERDT,1,Jkr. Peyer Imhoff von Schaffhausen. f. 3.,17968,4651929.txt
17969,25 Julii 1782,1782-07-25,SCHWERDT,1,Dejean aus dem Haag.,17969,4651929.txt
17970,25 Julii 1782,1782-07-25,SCHWERDT,1,"Pinetti Professeur de Rome,",17970,4651929.txt
17971,25 Julii 1782,1782-07-25,SCHWERDT,1,Le Comte de Contin de Nancy f. 3.,17971,4651929.txt
17972,25 Julii 1782,1782-07-25,SCHWERDT,1,Barbier de Rouen.,17972,4651929.txt
17973,25 Julii 1782,1782-07-25,SCHWERDT,1,Engelhardt von Speyr.,17973,4651929.txt
17974,25 Julii 1782,1782-07-25,SCHWERDT,1,Obrist Baron von Ramschwag Comendeur v. Hitzkirch.,17974,4651929.txt
17975,25 Julii 1782,1782-07-25,SCHWERDT,1,Baron von Berg aus Lieffland.,17975,4651929.txt
17976,25 Julii 1782,1782-07-25,SCHWERDT,1,Doctor Mayer von Hamburg.,17976,4651929.txt
17977,25 Julii 1782,1782-07-25,SCHWERDT,1,Hermann Hoffmahler von Morsburg.,17977,4651929.txt
17978,25 Julii 1782,1782-07-25,SCHWERDT,1,"Couteau de Geneve,",17978,4651929.txt
17979,25 Julii 1782,1782-07-25,SCHWERDT,1,Bonnet de Chalon.,17979,4651929.txt
17980,25 Julii 1782,1782-07-25,SCHWERDT,1,"Giroud de Macon, Hr. Iter von Zug f. 4.",17980,4651929.txt
17981,25 Julii 1782,1782-07-25,SCHWERDT,1,Engel von Würmberg,17981,4651929.txt
17982,25 Julii 1782,1782-07-25,SCHWERDT,1,"Jgfr. Zündel, Jgfr. Ring von Schaffhausen.",17982,4651929.txt
17983,25 Julii 1782,1782-07-25,STORCHEN,2,Mr. Jean Barade d' Auvergne f. 2.,17983,4651929.txt
17984,25 Julii 1782,1782-07-25,STORCHEN,2,Sautter von Altftetten.,17984,4651929.txt
17985,25 Julii 1782,1782-07-25,STORCHEN,2,"Frau Hausknechtin von St. Gallen,",17985,4651929.txt
17986,25 Julii 1782,1782-07-25,STORCHEN,2,"15 Schwaben, 8 Landl.",17986,4651929.txt
17987,25 Julii 1782,1782-07-25,ADLER,3,Hr. Xaveri Angst von Längnau f. 3. Muß.,17987,4651929.txt
17988,25 Julii 1782,1782-07-25,ADLER,3,2 Schwaben.,17988,4651929.txt
17989,25 Julii 1782,1782-07-25,ROTHAUS,4,Mr. Veronese di Bergamo. f. 3.,17989,4651929.txt
17990,25 Julii 1782,1782-07-25,ROTHAUS,4,Dessant de Mylan f. 2.,17990,4651929.txt
17991,25 Julii 1782,1782-07-25,ROTHAUS,4,Brix Glashändler aus Böhmen,17991,4651929.txt
17992,25 Julii 1782,1782-07-25,ROTHAUS,4,"de Pietrj di Lucarno,",17992,4651929.txt
17993,25 Julii 1782,1782-07-25,ROTHAUS,4,"Carl Blasco Portugois,",17993,4651929.txt
17994,25 Julii 1782,1782-07-25,ROTHAUS,4,7 Schwaben. 1 Handw. 6 Landl.,17994,4651929.txt
17995,25 Julii 1782,1782-07-25,HIRSCHEN,5,Mr. Cavallier d' Auvergne f. 2.,17995,4651929.txt
17996,25 Julii 1782,1782-07-25,HIRSCHEN,5,Streng von Fürth bey Nürnberg.,17996,4651929.txt
17997,25 Julii 1782,1782-07-25,HIRSCHEN,5,Margaretha Sorgin von Augsburg.,17997,4651929.txt
17998,25 Julii 1782,1782-07-25,HIRSCHEN,5,1 Handw. 6 Landl. 3 Schwaben.,17998,4651929.txt
17999,25 Julii 1782,1782-07-25,RAABEN,6,Hr. Ritter von Mannheim f. 4. Muß.,17999,4651929.txt
18000,25 Julii 1782,1782-07-25,RAABEN,6,Georg Lintemann von Rothweil.,18000,4651929.txt
18001,25 Julii 1782,1782-07-25,LEUEN,7,"Hr. Martin Glashändler aus Böhmen, f. 2.",18001,4651929.txt
18002,25 Julii 1782,1782-07-25,LEUEN,7,Michael Sattler aus dem Ellfaß.,18002,4651929.txt
18003,25 Julii 1782,1782-07-25,ROESSLI,8,Hr. Georg Brigel von Biberach.,18003,4651929.txt
18004,25 Julii 1782,1782-07-25,ROESSLI,8,Bastard de Strasburg. 4 Handw.,18004,4651929.txt
18005,25 Julii 1782,1782-07-25,ROESSLI,8,Heisli von Müllhorn.,18005,4651929.txt
18006,25 Julii 1782,1782-07-25,ROESSLI,8,2 Brisgauer Tuchhändler.,18006,4651929.txt
18007,25 Julii 1782,1782-07-25,ROESSLI,8,Meyer von Lucern 9 Landl.,18007,4651929.txt
18008,25 Julii 1782,1782-07-25,SCHWANEN,9,2 Landl.,18008,4651929.txt
18009,26 Julii 1782,1782-07-26,SCHWERDT,1,"Mr. Le Prince Regnant & son Fils d'Isenburg,",18009,4651931.txt
18010,26 Julii 1782,1782-07-26,SCHWERDT,1,"Pietsch Conseiller du Prince d'Isenburg,",18010,4651931.txt
18011,26 Julii 1782,1782-07-26,SCHWERDT,1,"Dejean aus dem Haag,",18011,4651931.txt
18012,26 Julii 1782,1782-07-26,SCHWERDT,1,"Pinetti Professeur de Rome,",18012,4651931.txt
18013,26 Julii 1782,1782-07-26,SCHWERDT,1,Le Comte de Coustin de Nancy f. 3.,18013,4651931.txt
18014,26 Julii 1782,1782-07-26,SCHWERDT,1,Barbier de Rouen.,18014,4651931.txt
18015,26 Julii 1782,1782-07-26,SCHWERDT,1,Engelhardt von Speyr.,18015,4651931.txt
18016,26 Julii 1782,1782-07-26,SCHWERDT,1,Baron von Berg aus Liefflandt.,18016,4651931.txt
18017,26 Julii 1782,1782-07-26,SCHWERDT,1,"Doctor Mayer von Hamburg,",18017,4651931.txt
18018,26 Julii 1782,1782-07-26,SCHWERDT,1,"Couteau de Geneve,",18018,4651931.txt
18019,26 Julii 1782,1782-07-26,SCHWERDT,1,"Landvogt Tanner von Herisau,",18019,4651931.txt
18020,26 Julii 1782,1782-07-26,SCHWERDT,1,Schlumberger von Müllhausen.,18020,4651931.txt
18021,26 Julii 1782,1782-07-26,SCHWERDT,1,Frey von Arburg f. 3.,18021,4651931.txt
18022,26 Julii 1782,1782-07-26,SCHWERDT,1,Näff von Brunnadereu.,18022,4651931.txt
18023,26 Julii 1782,1782-07-26,SCHWERDT,1,Le Procureur Général & Conseiller Vogelsang.,18023,4651931.txt
18024,26 Julii 1782,1782-07-26,SCHWERDT,1,"Tschiffeli Comissaire de la Guerre, Mr. Tschian Chans",18024,4651931.txt
18025,26 Julii 1782,1782-07-26,SCHWERDT,1,de Dorneck tous de Soleure.,18025,4651931.txt
18026,26 Julii 1782,1782-07-26,STORCHEN,2,Mr. Jean Barade d'Auvergne f. 2.,18026,4651931.txt
18027,26 Julii 1782,1782-07-26,STORCHEN,2,"2 Schwaben, 2 Landl.",18027,4651931.txt
18028,26 Julii 1782,1782-07-26,ADLER,3,Frau Dürrin von Oehningen.,18028,4651931.txt
18029,26 Julii 1782,1782-07-26,ADLER,3,Borner von Lucern.,18029,4651931.txt
18030,26 Julii 1782,1782-07-26,ROTHAUS,4,Mr. Veronese di Bergamo. f. 3.,18030,4651931.txt
18031,26 Julii 1782,1782-07-26,ROTHAUS,4,Deffant de Mylan f. 2.,18031,4651931.txt
18032,26 Julii 1782,1782-07-26,ROTHAUS,4,"de Pietrj di Lucarno,",18032,4651931.txt
18033,26 Julii 1782,1782-07-26,ROTHAUS,4,Carl Blanco Portugois.,18033,4651931.txt
18034,26 Julii 1782,1782-07-26,HIRSCHEN,5,Mr. Cavallier d'Auvergne f. 2.,18034,4651931.txt
18035,26 Julii 1782,1782-07-26,HIRSCHEN,5,Streng von Fürth bey Nürnberg.,18035,4651931.txt
18036,26 Julii 1782,1782-07-26,HIRSCHEN,5,Rudolf Schiltknecht von Eschlikon.,18036,4651931.txt
18037,26 Julii 1782,1782-07-26,HIRSCHEN,5,Wanner von Schleiten.,18037,4651931.txt
18038,26 Julii 1782,1782-07-26,HIRSCHEN,5,Martha Sorgin von Augsburg.,18038,4651931.txt
18039,26 Julii 1782,1782-07-26,HIRSCHEN,5,Elisabetha Gebhardin von Schopfen.,18039,4651931.txt
18040,26 Julii 1782,1782-07-26,HIRSCHEN,5,7 Landl.,18040,4651931.txt
18041,26 Julii 1782,1782-07-26,RAABEN,6,Hr. Ritter von Mannheim f. 4. Musi.,18041,4651931.txt
18042,26 Julii 1782,1782-07-26,RAABEN,6,Hieronimus Hafen von Schaffhausen.,18042,4651931.txt
18043,26 Julii 1782,1782-07-26,RAABEN,6,Joh. Sauser von Sax.,18043,4651931.txt
18044,26 Julii 1782,1782-07-26,LEUEN,7,"Hr. Martin Glashändler aus Böhmen, f. 2.",18044,4651931.txt
18045,26 Julii 1782,1782-07-26,ROESSLI,8,Hr. Georg Brigel von Biberach.,18045,4651931.txt
18046,26 Julii 1782,1782-07-26,ROESSLI,8,Graf Joseph Neimann aus Siria.,18046,4651931.txt
18047,26 Julii 1782,1782-07-26,SCHWANEN,9,Hr. Jacob Mandé von Balingen.,18047,4651931.txt
18048,28 Jullij 1782,1782-01-28,SCHWERDT,1,"Mr. Le Prince Regnant & son Fils d'Isenburg,",18048,4651933.txt
18049,28 Jullij 1782,1782-01-28,SCHWERDT,1,"Pietsch Conseiller du Prince d'Isenburg,",18049,4651933.txt
18050,28 Jullij 1782,1782-01-28,SCHWERDT,1,"Dr. jean aus dem Haag,",18050,4651933.txt
18051,28 Jullij 1782,1782-01-28,SCHWERDT,1,"Picetti Professeur de Rome,",18051,4651933.txt
18052,28 Jullij 1782,1782-01-28,SCHWERDT,1,"Le Comte de Coultin de Nancy f. 3,",18052,4651933.txt
18053,28 Jullij 1782,1782-01-28,SCHWERDT,1,"Engelhardt von Speyr,",18053,4651933.txt
18054,28 Jullij 1782,1782-01-28,SCHWERDT,1,"Doctor Mayer von Hamburg,",18054,4651933.txt
18055,28 Jullij 1782,1782-01-28,SCHWERDT,1,"Buffe Mr. Turin de Chalion,",18055,4651933.txt
18056,28 Jullij 1782,1782-01-28,SCHWERDT,1,Andreas Wegelin von S. Gallen f. 2.,18056,4651933.txt
18057,28 Jullij 1782,1782-01-28,SCHWERDT,1,"Magner de Belchicos, 7 Landl.",18057,4651933.txt
18058,28 Jullij 1782,1782-01-28,SCHWERDT,1,Vogel de Marseille.,18058,4651933.txt
18059,28 Jullij 1782,1782-01-28,SCHWERDT,1,Pfoff for Mieg: und Frau. Hr. Passavant--,18059,4651933.txt
18060,28 Jullij 1782,1782-01-28,SCHWERDT,1,Schorndorff sämtliche von Basel.,18060,4651933.txt
18061,28 Jullij 1782,1782-01-28,STORCHEN,2,"Mr. Jean Parade d'Auvergne f. 2,",18061,4651933.txt
18062,28 Jullij 1782,1782-01-28,STORCHEN,2,"Caspar Müller von Hitzkirch,",18062,4651933.txt
18063,28 Jullij 1782,1782-01-28,STORCHEN,2,8 Landl.,18063,4651933.txt
18064,28 Jullij 1782,1782-01-28,ADLER,3,Jgfr. Borner von Lucern.,18064,4651933.txt
18065,28 Jullij 1782,1782-01-28,ADLER,3,3 Handw.,18065,4651933.txt
18066,28 Jullij 1782,1782-01-28,ROTHAUS,4,Mr. Veronese di Bergamo f. 3.,18066,4651933.txt
18067,28 Jullij 1782,1782-01-28,ROTHAUS,4,Joh. Mira Pozala f. 2. Mr. Deffant f. 3. de Milan.,18067,4651933.txt
18068,28 Jullij 1782,1782-01-28,ROTHAUS,4,Carl Julio Portugiso f. 2.,18068,4651933.txt
18069,28 Jullij 1782,1782-01-28,ROTHAUS,4,Antoine Salomon de Milan.,18069,4651933.txt
18070,28 Jullij 1782,1782-01-28,ROTHAUS,4,Dominico Bartholome di Luca.,18070,4651933.txt
18071,28 Jullij 1782,1782-01-28,ROTHAUS,4,Brix Glashändler aus Böhmen,18071,4651933.txt
18072,28 Jullij 1782,1782-01-28,ROTHAUS,4,3 Landl.,18072,4651933.txt
18073,28 Jullij 1782,1782-01-28,HIRSCHEN,5,Mr. Cavallier Mr. Vintemj d'Auvergne f. 2.,18073,4651933.txt
18074,28 Jullij 1782,1782-01-28,HIRSCHEN,5,Piedar de Milan 4 Handw.,18074,4651933.txt
18075,28 Jullij 1782,1782-01-28,HIRSCHEN,5,"Margaretha Sorgin von Augsburg,",18075,4651933.txt
18076,28 Jullij 1782,1782-01-28,HIRSCHEN,5,"Verena Herriegin von Baaden,",18076,4651933.txt
18077,28 Jullij 1782,1782-01-28,HIRSCHEN,5,"Hr. Jacob Ruthishauser von Göttingen,",18077,4651933.txt
18078,28 Jullij 1782,1782-01-28,HIRSCHEN,5,Paulus Alder von Herisau f. 2.,18078,4651933.txt
18079,28 Jullij 1782,1782-01-28,RAABEN,6,Hr. Ritter von Mannheim f. 4. Muff.,18079,4651933.txt
18080,28 Jullij 1782,1782-01-28,RAABEN,6,"Joh. Caspar Feitz von Mayntz f. 2,",18080,4651933.txt
18081,28 Jullij 1782,1782-01-28,RAABEN,6,Helbling von Rapperschwell.,18081,4651933.txt
18082,28 Jullij 1782,1782-01-28,RAABEN,6,Joh. Sauer von Sax. 2 Landl.,18082,4651933.txt
18083,28 Jullij 1782,1782-01-28,LEUEN,7,Hr. Weissenbuch aus Tyrol 5 Handw.,18083,4651933.txt
18084,28 Jullij 1782,1782-01-28,ROESSLI,8,"Mr. Peredouix Henry & son Fils d'Orleans,",18084,4651933.txt
18085,28 Jullij 1782,1782-01-28,ROESSLI,8,Fetsch von Werdenberg.,18085,4651933.txt
18086,28 Jullij 1782,1782-01-28,ROESSLI,8,2 Handw. 5 Landl.,18086,4651933.txt
18087,28 Jullij 1782,1782-01-28,SCHWANEN,9,3 Landl.,18087,4651933.txt
18088,29 Jullii 1782,1782-01-29,SCHWERDT,1,"Mr Pinetti Proffeffeur de Rome,",18088,4651935.txt
18089,29 Jullii 1782,1782-01-29,SCHWERDT,1,Engelhardt von Speyr.,18089,4651935.txt
18090,29 Jullii 1782,1782-01-29,SCHWERDT,1,"Doctor Mayer von Hamburg,",18090,4651935.txt
18091,29 Jullii 1782,1782-01-29,SCHWERDT,1,"Miguet de Besançon, 2 Landl.",18091,4651935.txt
18092,29 Jullii 1782,1782-01-29,SCHWERDT,1,Vogel de Marseille.,18092,4651935.txt
18093,29 Jullii 1782,1782-01-29,SCHWERDT,1,Maganza. Mr Berrutti de Turin.,18093,4651935.txt
18094,29 Jullii 1782,1782-01-29,SCHWERDT,1,Brooke Mr Dawkins Gentilhome Anglois f. 5.,18094,4651935.txt
18095,29 Jullii 1782,1782-01-29,SCHWERDT,1,"Serr von Winterthur f. 2,",18095,4651935.txt
18096,29 Jullii 1782,1782-01-29,SCHWERDT,1,Proff hor Miegg und Frau. Hr. Pallavicini--,18096,4651935.txt
18097,29 Jullii 1782,1782-01-29,SCHWERDT,1,"Isclin Familie von Basel,",18097,4651935.txt
18098,29 Jullii 1782,1782-01-29,SCHWERDT,1,Mourquin Mr Jardoz Mr Geny de Nancy.,18098,4651935.txt
18099,29 Jullii 1782,1782-01-29,STORCHEN,2,Mr. Jean Barade d'Auvergne f. 2.,18099,4651935.txt
18100,29 Jullii 1782,1782-01-29,STORCHEN,2,4 Landl.,18100,4651935.txt
18101,29 Jullii 1782,1782-01-29,ADLER,3,"Jofr. Borner von Lucern,",18101,4651935.txt
18102,29 Jullii 1782,1782-01-29,ADLER,3,"Hr. Andreas Hausmann von Steckboren,",18102,4651935.txt
18103,29 Jullii 1782,1782-01-29,ADLER,3,2 Handw.,18103,4651935.txt
18104,29 Jullii 1782,1782-01-29,ROTHAUS,4,Mr. Veronese di Bergamo f. 3.,18104,4651935.txt
18105,29 Jullii 1782,1782-01-29,ROTHAUS,4,Joh Maria Pizzala f. 2. Mr Delfant f. 3. de Milan.,18105,4651935.txt
18106,29 Jullii 1782,1782-01-29,ROTHAUS,4,Carl Blanco Portugois.,18106,4651935.txt
18107,29 Jullii 1782,1782-01-29,ROTHAUS,4,"Antone Salomon de Mylan,",18107,4651935.txt
18108,29 Jullii 1782,1782-01-29,ROTHAUS,4,Dominico Bartholome di Luca.,18108,4651935.txt
18109,29 Jullii 1782,1782-01-29,ROTHAUS,4,Brix Glashändler aus Böhmen,18109,4651935.txt
18110,29 Jullii 1782,1782-01-29,HIRSCHEN,5,Mr. Civallier Mr Vivierni d'Auvergne f. 2.,18110,4651935.txt
18111,29 Jullii 1782,1782-01-29,HIRSCHEN,5,Predari de Mylan 1 Handw.,18111,4651935.txt
18112,29 Jullii 1782,1782-01-29,HIRSCHEN,5,"Hr. Jacob Ruthishauser von Gättingen,",18112,4651935.txt
18113,29 Jullii 1782,1782-01-29,HIRSCHEN,5,"Leonhard Fornaro von Langenlee,",18113,4651935.txt
18114,29 Jullii 1782,1782-01-29,HIRSCHEN,5,Margaretha Sorgin von Augsburg.,18114,4651935.txt
18115,29 Jullii 1782,1782-01-29,HIRSCHEN,5,Lisette Perlier de Berne,18115,4651935.txt
18116,29 Jullii 1782,1782-01-29,HIRSCHEN,5,"2 Schwaben, 8 Landl.",18116,4651935.txt
18117,29 Jullii 1782,1782-01-29,RAABEN,6,Hr. Ritter von Mannheim f. 4. Musi.,18117,4651935.txt
18118,29 Jullii 1782,1782-01-29,RAABEN,6,2 Leipziger Fuhrm.,18118,4651935.txt
18119,29 Jullii 1782,1782-01-29,RAABEN,6,4 Pilger.,18119,4651935.txt
18120,29 Jullii 1782,1782-01-29,LEUEN,7,"Hr. Martin Glashändler aus Böhmen, f. 2.",18120,4651935.txt
18121,29 Jullii 1782,1782-01-29,LEUEN,7,4 Landl. 5 Handw.,18121,4651935.txt
18122,29 Jullii 1782,1782-01-29,ROESSLI,8,"Mr. Peredoulx Henry & son Fils d'Orleans,",18122,4651935.txt
18123,29 Jullii 1782,1782-01-29,SCHWANEN,9,3 Landl.,18123,4651935.txt
18124,30 Jullii 1782,1782-01-30,SCHWERDT,1,"Mr. Pinetti Proffesseur de Rome,",18124,4651937.txt
18125,30 Jullii 1782,1782-01-30,SCHWERDT,1,"Engelhardt von Speyr,",18125,4651937.txt
18126,30 Jullii 1782,1782-01-30,SCHWERDT,1,"Doctor Mayer von Hamburg,",18126,4651937.txt
18127,30 Jullii 1782,1782-01-30,SCHWERDT,1,Vogel de Marseille.,18127,4651937.txt
18128,30 Jullii 1782,1782-01-30,SCHWERDT,1,Magazza. Mr Berrutti de Turin.,18128,4651937.txt
18129,30 Jullii 1782,1782-01-30,SCHWERDT,1,Brooke Mr Dawkins Gentils-home Anglois f. 5.,18129,4651937.txt
18130,30 Jullii 1782,1782-01-30,SCHWERDT,1,"Pfaff Pfegg, und Frau. Hr. Passavant von Basel.",18130,4651937.txt
